天安门
39.908553408080145, 116.39681451019024
39.908928980182196, 116.3967835867729
39.908925026802365, 116.39815452494248
39.90857712848434, 116.39818029445695
国家大剧院
39.90381136737808, 116.38843740323921
39.90611582134992, 116.38826574187712
39.90637918258271, 116.3913556463944
39.90397597380374, 116.3913127310539
39.90397597380374, 116.3913127310539
39.90525377087821, 116.3922866186648
39.90527514788656, 116.39302045166002
39.90600908779367, 116.39302045166
39.906019776180855, 116.39260709003612
39.9063333014625, 116.39261173454877
39.90634755257755, 116.39466925364296
39.90605540412602, 116.39467389815559
39.906037590155755, 116.394344137759
39.90531077621894, 116.39435342678424
39.905289399221736, 116.3944788286252
39.90429536148482, 116.39452062923885
39.90427152190303, 116.3944058975879
39.90352691569244, 116.39441360117652
39.90352691569244, 116.39482959384428
39.9031959770097, 116.3948450009801
39.90319006737585, 116.39428264052185
39.903012778123, 116.39428264052185
39.90297141056465, 116.39322725171668
39.9031605191989, 116.39323495528458
39.9031605191989, 116.3927265198018
39.903485548444515, 116.39274192693765
39.90381136737808, 116.38843740323921
39.90611582134992, 116.38826574187712
39.90637918258271, 116.3913556463944
39.90397597380374, 116.3913127310539
39.90397597380374, 116.3913127310539
39.90525377087821, 116.3922866186648
39.90527514788656, 116.39302045166002
39.90600908779367, 116.39302045166
39.906019776180855, 116.39260709003612
39.9063333014625, 116.39261173454877
39.90634755257755, 116.39466925364296
39.90605540412602, 116.39467389815559
39.906037590155755, 116.394344137759
39.90531077621894, 116.39435342678424
39.905289399221736, 116.3944788286252
39.90429536148482, 116.39452062923885
39.90427152190303, 116.3944058975879
39.90352691569244, 116.39441360117652
39.90352691569244, 116.39482959384428
39.9031959770097, 116.3948450009801
39.90319006737585, 116.39428264052185
39.903012778123, 116.39428264052185
39.90297141056465, 116.39322725171668
39.9031605191989, 116.39323495528458
39.9031605191989, 116.3927265198018
39.903485548444515, 116.39274192693765
